idPartido,temporada,division,jornada,EquipoLocal,EquipoVisitante,Fecha3,Hora,Goles_L,Goles_V
1749,2012_2_A,1,8,León,Guadalajara,9/14/2012,21:30,1,2
1750,2012_2_A,1,8,Club América,Santos Laguna,9/15/2012,17:00,2,0
1751,2012_2_A,1,8,U.A.N.L.,Cruz Azul,9/15/2012,19:00,2,0
1752,2012_2_A,1,8,Atlas,Querétaro,9/15/2012,21:00,0,0
1753,2012_2_A,1,8,U.N.A.M.,Atlético San Luis,9/16/2012,12:00,0,1
1754,2012_2_A,1,8,Puebla,Monterrey,9/16/2012,12:00,2,3
1755,2012_2_A,1,8,Atlante,Tijuana,9/16/2012,18:00,1,2
1756,2012_2_A,1,9,Puebla,León,9/21/2012,19:30,1,1
1757,2012_2_A,1,9,Morelia,U.A.N.L.,9/21/2012,21:30,1,1
1758,2012_2_A,1,9,Cruz Azul,Club América,9/22/2012,17:00,1,1
1759,2012_2_A,1,9,Santos Laguna,Chiapas,9/22/2012,19:00,0,0
1760,2012_2_A,1,9,Monterrey,Querétaro,9/22/2012,19:00,3,2
1761,2012_2_A,1,9,Atlético San Luis,Pachuca,9/22/2012,19:00,1,0
1762,2012_2_A,1,9,Tijuana,Atlas,9/22/2012,21:30,1,1
1763,2012_2_A,1,9,Toluca,Atlante,9/23/2012,12:00,1,0
1764,2012_2_A,1,9,Guadalajara,U.N.A.M.,9/23/2012,17:00,0,0
1765,2012_2_A,1,10,Chiapas,Cruz Azul,9/28/2012,19:30,1,0
1766,2012_2_A,1,10,León,Monterrey,9/28/2012,21:30,2,0
1767,2012_2_A,1,10,Querétaro,Tijuana,9/29/2012,17:00,0,1
1768,2012_2_A,1,10,Club América,Morelia,9/29/2012,17:00,1,1
1769,2012_2_A,1,10,U.A.N.L.,Atlético San Luis,9/29/2012,19:00,0,0
1770,2012_2_A,1,10,Pachuca,Guadalajara,9/29/2012,19:00,1,0
1771,2012_2_A,1,10,Atlas,Toluca,9/29/2012,21:00,1,3
1772,2012_2_A,1,10,U.N.A.M.,Puebla,9/30/2012,12:00,2,1
1773,2012_2_A,1,10,Atlante,Santos Laguna,9/30/2012,18:00,1,3
1774,2012_2_A,1,11,Guadalajara,U.A.N.L.,10/2/2012,19:00,2,1
1775,2012_2_A,1,11,Atlético San Luis,Club América,10/2/2012,20:30,1,2
1776,2012_2_A,1,11,Toluca,Querétaro,10/3/2012,19:00,4,1
1777,2012_2_A,1,11,Puebla,Pachuca,10/3/2012,19:00,2,0
1778,2012_2_A,1,11,Cruz Azul,Atlante,10/3/2012,19:00,4,0
1779,2012_2_A,1,11,Santos Laguna,Atlas,10/3/2012,20:00,2,1
1780,2012_2_A,1,11,León,U.N.A.M.,10/3/2012,20:30,2,1
1781,2012_2_A,1,11,Monterrey,Tijuana,10/3/2012,21:00,1,1
1782,2012_2_A,1,11,Morelia,Chiapas,10/4/2012,20:00,1,1
1783,2012_2_A,1,12,Club América,Guadalajara,10/6/2012,17:00,1,3
1784,2012_2_A,1,12,U.A.N.L.,Puebla,10/6/2012,19:00,1,2
1785,2012_2_A,1,12,Querétaro,Santos Laguna,10/6/2012,19:00,1,1
1786,2012_2_A,1,12,Pachuca,León,10/6/2012,19:00,1,1
1787,2012_2_A,1,12,Atlas,Cruz Azul,10/6/2012,21:00,1,1
1788,2012_2_A,1,12,U.N.A.M.,Monterrey,10/7/2012,12:00,3,2
1789,2012_2_A,1,12,Chiapas,Atlético San Luis,10/7/2012,17:00,4,0
1790,2012_2_A,1,12,Atlante,Morelia,10/7/2012,18:00,2,2
1791,2012_2_A,1,12,Tijuana,Toluca,10/7/2012,20:00,1,0
1792,2012_2_A,1,13,Cruz Azul,Querétaro,10/13/2012,17:00,3,2
1793,2012_2_A,1,13,Santos Laguna,Tijuana,10/13/2012,19:00,2,2
1794,2012_2_A,1,13,León,U.A.N.L.,10/13/2012,19:00,2,0
1795,2012_2_A,1,13,Atlético San Luis,Atlante,10/13/2012,19:00,2,2
1796,2012_2_A,1,13,U.N.A.M.,Pachuca,10/14/2012,12:00,1,0
1797,2012_2_A,1,13,Guadalajara,Chiapas,10/14/2012,17:00,1,1
1798,2012_2_A,1,14,Chiapas,Puebla,10/19/2012,19:30,2,0
1799,2012_2_A,1,14,Tijuana,Cruz Azul,10/19/2012,21:30,2,2
1800,2012_2_A,1,14,Querétaro,Morelia,10/20/2012,17:00,1,2
1801,2012_2_A,1,14,Club América,León,10/20/2012,17:00,2,1
1802,2012_2_A,1,14,U.A.N.L.,U.N.A.M.,10/20/2012,19:00,5,0
1803,2012_2_A,1,14,Pachuca,Monterrey,10/20/2012,19:00,1,1
1804,2012_2_A,1,14,Atlas,Atlético San Luis,10/20/2012,21:00,2,3
1805,2012_2_A,1,14,Toluca,Santos Laguna,10/21/2012,12:00,4,1
1806,2012_2_A,1,14,Atlante,Guadalajara,10/21/2012,18:00,3,1
1807,2012_2_A,1,13,Morelia,Atlas,10/23/2012,20:30,2,0
1808,2012_2_A,1,13,Puebla,Club América,10/25/2012,21:00,0,1
1809,2012_2_A,1,15,León,Chiapas,10/26/2012,21:30,4,1
1810,2012_2_A,1,15,Cruz Azul,Toluca,10/27/2012,17:00,3,0
1811,2012_2_A,1,15,Atlético San Luis,Querétaro,10/27/2012,17:00,0,0
1812,2012_2_A,1,15,Pachuca,U.A.N.L.,10/27/2012,20:00,1,0
1813,2012_2_A,1,15,Morelia,Tijuana,10/27/2012,20:00,1,1
1814,2012_2_A,1,15,Monterrey,Santos Laguna,10/27/2012,20:00,3,2
1815,2012_2_A,1,15,U.N.A.M.,Club América,10/28/2012,12:00,0,1
1816,2012_2_A,1,15,Puebla,Atlante,10/28/2012,12:00,1,2
1817,2012_2_A,1,15,Guadalajara,Atlas,10/28/2012,17:00,2,0
1818,2012_2_A,1,16,Chiapas,U.N.A.M.,11/2/2012,19:30,3,0
1819,2012_2_A,1,16,Santos Laguna,Cruz Azul,11/2/2012,21:30,2,1
1820,2012_2_A,1,16,Querétaro,Guadalajara,11/3/2012,17:00,0,1
1821,2012_2_A,1,16,Club América,Pachuca,11/3/2012,17:00,4,0
1822,2012_2_A,1,16,Monterrey,U.A.N.L.,11/3/2012,19:00,0,1
1823,2012_2_A,1,16,Tijuana,Atlético San Luis,11/3/2012,20:30,0,0
1824,2012_2_A,1,16,Toluca,Morelia,11/4/2012,12:00,0,0
1825,2012_2_A,1,16,Atlas,Puebla,11/4/2012,16:00,2,2
1826,2012_2_A,1,16,Atlante,León,11/4/2012,18:00,2,3
1827,2012_2_A,1,13,Monterrey,Toluca,11/7/2012,20:30,2,2
1828,2012_2_A,1,17,Morelia,Santos Laguna,11/9/2012,21:30,2,0
1829,2012_2_A,1,17,León,Atlas,11/9/2012,21:30,3,1
1830,2012_2_A,1,17,Cruz Azul,Monterrey,11/10/2012,17:00,1,1
1831,2012_2_A,1,17,U.A.N.L.,Club América,11/10/2012,19:00,1,1
1832,2012_2_A,1,17,Pachuca,Chiapas,11/10/2012,19:00,2,1
1833,2012_2_A,1,17,Atlético San Luis,Toluca,11/10/2012,21:00,0,2
1834,2012_2_A,1,17,U.N.A.M.,Atlante,11/11/2012,12:00,3,2
1835,2012_2_A,1,17,Puebla,Querétaro,11/11/2012,12:00,0,1
1836,2012_2_A,1,17,Guadalajara,Tijuana,11/11/2012,17:00,0,2
1837,2013_1_C,1,1,Morelia,Cruz Azul,1/4/2013,19:30,3,3
1838,2013_1_C,1,1,Club América,Monterrey,1/5/2013,17:00,2,1
1839,2013_1_C,1,1,U.A.N.L.,Chiapas,1/5/2013,19:00,3,0
1840,2013_1_C,1,1,Pachuca,Atlante,1/5/2013,19:00,2,0
1841,2013_1_C,1,1,León,Querétaro,1/5/2013,20:00,2,2
1842,2013_1_C,1,1,Atlético San Luis,Santos Laguna,1/5/2013,21:00,1,1
1843,2013_1_C,1,1,U.N.A.M.,Atlas,1/6/2013,12:00,1,1
1844,2013_1_C,1,1,Puebla,Tijuana,1/6/2013,16:00,1,2
1845,2013_1_C,1,1,Guadalajara,Toluca,1/6/2013,17:00,1,1
1846,2013_1_C,1,2,Chiapas,Club América,1/11/2013,19:30,0,2
1847,2013_1_C,1,2,Santos Laguna,Guadalajara,1/11/2013,21:30,2,0
1848,2013_1_C,1,2,Querétaro,U.N.A.M.,1/12/2013,17:00,2,1
1849,2013_1_C,1,2,Cruz Azul,Atlético San Luis,1/12/2013,17:00,2,1
1850,2013_1_C,1,2,Tijuana,León,1/12/2013,19:00,1,0
1851,2013_1_C,1,2,Monterrey,Morelia,1/12/2013,19:00,1,0
1852,2013_1_C,1,2,Atlas,Pachuca,1/12/2013,21:00,2,0
1853,2013_1_C,1,2,Toluca,Puebla,1/13/2013,12:00,1,1
1854,2013_1_C,1,2,Atlante,U.A.N.L.,1/13/2013,18:00,1,3
1855,2013_1_C,1,3,Chiapas,Monterrey,1/18/2013,19:30,1,1
1856,2013_1_C,1,3,León,Toluca,1/18/2013,20:35,1,2
1857,2013_1_C,1,3,Club América,Atlante,1/19/2013,17:00,4,0
1858,2013_1_C,1,3,U.A.N.L.,Atlas,1/19/2013,19:00,1,0
1859,2013_1_C,1,3,Pachuca,Querétaro,1/19/2013,19:00,1,1
1860,2013_1_C,1,3,Atlético San Luis,Morelia,1/19/2013,21:00,1,2
1861,2013_1_C,1,3,U.N.A.M.,Tijuana,1/20/2013,12:00,1,2
1862,2013_1_C,1,3,Puebla,Santos Laguna,1/20/2013,12:00,2,1
1863,2013_1_C,1,3,Guadalajara,Cruz Azul,1/20/2013,17:00,1,1
1864,2013_1_C,1,4,Morelia,Guadalajara,1/25/2013,19:30,1,1
1865,2013_1_C,1,4,Santos Laguna,León,1/25/2013,21:30,2,0
1866,2013_1_C,1,4,Querétaro,U.A.N.L.,1/26/2013,17:00,0,2
1867,2013_1_C,1,4,Cruz Azul,Puebla,1/26/2013,17:00,4,0
1868,2013_1_C,1,4,Tijuana,Pachuca,1/26/2013,19:00,2,0
1869,2013_1_C,1,4,Monterrey,Atlético San Luis,1/26/2013,19:00,3,2
1870,2013_1_C,1,4,Atlas,Club América,1/26/2013,21:00,2,1
1871,2013_1_C,1,4,Toluca,U.N.A.M.,1/27/2013,12:00,0,1
1872,2013_1_C,1,4,Atlante,Chiapas,1/27/2013,18:00,4,3
1873,2013_1_C,1,5,Chiapas,Atlas,2/1/2013,19:30,1,2
1874,2013_1_C,1,5,Club América,Querétaro,2/2/2013,17:00,3,0
1875,2013_1_C,1,5,U.A.N.L.,Tijuana,2/2/2013,19:00,2,2
1876,2013_1_C,1,5,Pachuca,Toluca,2/2/2013,19:00,1,0
1877,2013_1_C,1,5,León,Cruz Azul,2/2/2013,20:05,2,2
1878,2013_1_C,1,5,U.N.A.M.,Santos Laguna,2/3/2013,12:00,0,0
1879,2013_1_C,1,5,Puebla,Morelia,2/3/2013,12:00,3,1
1880,2013_1_C,1,5,Guadalajara,Atlético San Luis,2/3/2013,12:00,1,1
1881,2013_1_C,1,5,Atlante,Monterrey,2/3/2013,18:00,3,1
1882,2013_1_C,1,6,Morelia,León,2/8/2013,19:30,1,0
1883,2013_1_C,1,6,Querétaro,Chiapas,2/9/2013,17:00,1,1
1884,2013_1_C,1,6,Cruz Azul,U.N.A.M.,2/9/2013,17:00,1,1
1885,2013_1_C,1,6,Tijuana,Club América,2/9/2013,19:00,1,2
1886,2013_1_C,1,6,Monterrey,Guadalajara,2/9/2013,19:00,0,1
1887,2013_1_C,1,6,Atlético San Luis,Puebla,2/9/2013,21:00,1,3
1888,2013_1_C,1,6,Atlas,Atlante,2/9/2013,21:00,2,1
1889,2013_1_C,1,6,Toluca,U.A.N.L.,2/10/2013,12:00,1,4
1890,2013_1_C,1,6,Santos Laguna,Pachuca,2/10/2013,16:00,0,1
1891,2013_1_C,1,7,Chiapas,Tijuana,2/15/2013,19:30,2,0
1892,2013_1_C,1,7,Club América,Toluca,2/16/2013,17:00,2,2
1893,2013_1_C,1,7,U.A.N.L.,Santos Laguna,2/16/2013,19:00,1,1
1894,2013_1_C,1,7,Pachuca,Cruz Azul,2/16/2013,19:00,2,1
1895,2013_1_C,1,7,León,Atlético San Luis,2/16/2013,20:06,2,0
1896,2013_1_C,1,7,Atlas,Monterrey,2/16/2013,21:00,2,1
1897,2013_1_C,1,7,U.N.A.M.,Morelia,2/17/2013,12:00,1,0
1898,2013_1_C,1,7,Puebla,Guadalajara,2/17/2013,16:00,1,1
1899,2013_1_C,1,7,Atlante,Querétaro,2/17/2013,18:00,1,1
1900,2013_1_C,1,8,Morelia,Pachuca,2/22/2013,19:30,3,2
1901,2013_1_C,1,8,Santos Laguna,Club América,2/22/2013,21:30,1,0
1902,2013_1_C,1,8,Querétaro,Atlas,2/23/2013,17:00,0,0
1903,2013_1_C,1,8,Cruz Azul,U.A.N.L.,2/23/2013,17:00,1,2
1904,2013_1_C,1,8,Monterrey,Puebla,2/23/2013,19:00,3,0
1905,2013_1_C,1,8,Tijuana,Atlante,2/23/2013,21:00,2,0
1906,2013_1_C,1,8,Atlético San Luis,U.N.A.M.,2/23/2013,21:00,0,2
1907,2013_1_C,1,8,Toluca,Chiapas,2/24/2013,12:00,2,1
1908,2013_1_C,1,8,Guadalajara,León,2/24/2013,17:00,2,1
1909,2013_1_C,1,9,Chiapas,Santos Laguna,3/1/2013,19:30,1,3
1910,2013_1_C,1,9,Querétaro,Monterrey,3/2/2013,17:00,1,0
1911,2013_1_C,1,9,Club América,Cruz Azul,3/2/2013,17:00,3,0
1912,2013_1_C,1,9,U.A.N.L.,Morelia,3/2/2013,19:00,1,1
1913,2013_1_C,1,9,Pachuca,Atlético San Luis,3/2/2013,19:00,2,1
1914,2013_1_C,1,9,León,Puebla,3/2/2013,20:06,0,1
1915,2013_1_C,1,9,Atlas,Tijuana,3/2/2013,21:00,1,0
1916,2013_1_C,1,9,U.N.A.M.,Guadalajara,3/3/2013,12:00,1,1
1917,2013_1_C,1,9,Atlante,Toluca,3/3/2013,18:00,0,1
1918,2013_1_C,1,10,Morelia,Club América,3/8/2013,19:30,1,1
1919,2013_1_C,1,10,Cruz Azul,Chiapas,3/9/2013,17:00,1,1
1920,2013_1_C,1,10,Tijuana,Querétaro,3/9/2013,19:00,0,1
1921,2013_1_C,1,10,Santos Laguna,Atlante,3/9/2013,19:00,2,1
1922,2013_1_C,1,10,Monterrey,León,3/9/2013,19:00,2,1
1923,2013_1_C,1,10,Atlético San Luis,U.A.N.L.,3/9/2013,21:00,1,2
1924,2013_1_C,1,10,Toluca,Atlas,3/10/2013,12:00,0,1
1925,2013_1_C,1,10,Puebla,U.N.A.M.,3/10/2013,16:00,0,1
1926,2013_1_C,1,10,Guadalajara,Pachuca,3/10/2013,17:00,1,0
1927,2013_1_C,1,11,Chiapas,Morelia,3/15/2013,19:30,1,1
1928,2013_1_C,1,11,Querétaro,Toluca,3/16/2013,17:00,1,0
1929,2013_1_C,1,11,Club América,Atlético San Luis,3/16/2013,17:00,1,1
1930,2013_1_C,1,11,U.A.N.L.,Guadalajara,3/16/2013,19:00,1,1
1931,2013_1_C,1,11,Pachuca,Puebla,3/16/2013,19:00,2,1
1932,2013_1_C,1,11,Atlas,Santos Laguna,3/16/2013,21:00,1,2
1933,2013_1_C,1,11,Tijuana,Monterrey,3/16/2013,22:00,2,2
1934,2013_1_C,1,11,U.N.A.M.,León,3/17/2013,12:00,0,0
1935,2013_1_C,1,11,Atlante,Cruz Azul,3/17/2013,18:00,0,3
1936,2013_1_C,1,12,Toluca,Tijuana,3/30/2013,17:00,1,0
1937,2013_1_C,1,12,Cruz Azul,Atlas,3/30/2013,17:00,1,2
1938,2013_1_C,1,12,Santos Laguna,Querétaro,3/30/2013,19:00,1,1
1939,2013_1_C,1,12,Morelia,Atlante,3/30/2013,19:00,4,0
1940,2013_1_C,1,12,Monterrey,U.N.A.M.,3/30/2013,19:00,3,0
1941,2013_1_C,1,12,León,Pachuca,3/30/2013,20:06,0,0
1942,2013_1_C,1,12,Atlético San Luis,Chiapas,3/30/2013,21:00,3,0
1943,2013_1_C,1,12,Puebla,U.A.N.L.,3/31/2013,12:00,1,2
1944,2013_1_C,1,12,Guadalajara,Club América,3/31/2013,20:00,0,2
1945,2013_1_C,1,13,Chiapas,Guadalajara,4/5/2013,19:30,3,2
1946,2013_1_C,1,13,Querétaro,Cruz Azul,4/6/2013,17:00,1,2
1947,2013_1_C,1,13,Club América,Puebla,4/6/2013,17:00,1,1
1948,2013_1_C,1,13,U.A.N.L.,León,4/6/2013,19:00,0,0
1949,2013_1_C,1,13,Pachuca,U.N.A.M.,4/6/2013,19:00,1,2
1950,2013_1_C,1,13,Atlas,Morelia,4/6/2013,21:00,0,0
1951,2013_1_C,1,13,Tijuana,Santos Laguna,4/6/2013,22:00,0,0
1952,2013_1_C,1,13,Toluca,Monterrey,4/7/2013,17:00,1,0
1953,2013_1_C,1,13,Atlante,Atlético San Luis,4/7/2013,18:00,0,1
1954,2013_1_C,1,14,Santos Laguna,Toluca,4/12/2013,19:30,2,1
1955,2013_1_C,1,14,Morelia,Querétaro,4/12/2013,21:30,1,0
1956,2013_1_C,1,14,Cruz Azul,Tijuana,4/13/2013,17:00,5,0
1957,2013_1_C,1,14,Monterrey,Pachuca,4/13/2013,19:00,2,0
1958,2013_1_C,1,14,León,Club América,4/13/2013,20:00,1,1
1959,2013_1_C,1,14,Atlético San Luis,Atlas,4/13/2013,21:00,2,2
1960,2013_1_C,1,14,U.N.A.M.,U.A.N.L.,4/14/2013,12:00,2,1
1961,2013_1_C,1,14,Puebla,Chiapas,4/14/2013,12:00,1,2
1962,2013_1_C,1,14,Guadalajara,Atlante,4/14/2013,17:00,1,2
1963,2013_1_C,1,15,Chiapas,León,4/19/2013,19:30,2,2
1964,2013_1_C,1,15,Santos Laguna,Monterrey,4/19/2013,21:30,1,0
1965,2013_1_C,1,15,Querétaro,Atlético San Luis,4/20/2013,17:00,2,1
1966,2013_1_C,1,15,Atlas,Guadalajara,4/20/2013,18:00,1,0
1967,2013_1_C,1,15,U.A.N.L.,Pachuca,4/20/2013,19:00,3,1
1968,2013_1_C,1,15,Tijuana,Morelia,4/20/2013,19:00,1,2
1969,2013_1_C,1,15,Club América,U.N.A.M.,4/20/2013,20:00,1,0
1970,2013_1_C,1,15,Toluca,Cruz Azul,4/21/2013,12:00,0,2
1971,2013_1_C,1,15,Atlante,Puebla,4/21/2013,17:00,2,0
1972,2013_1_C,1,16,Morelia,Toluca,4/26/2013,19:30,2,1
1973,2013_1_C,1,16,Cruz Azul,Santos Laguna,4/27/2013,17:00,1,0
1974,2013_1_C,1,16,U.A.N.L.,Monterrey,4/27/2013,19:00,0,1
1975,2013_1_C,1,16,Pachuca,Club América,4/27/2013,19:00,2,4
1976,2013_1_C,1,16,León,Atlante,4/27/2013,20:06,1,0
1977,2013_1_C,1,16,Atlético San Luis,Tijuana,4/27/2013,21:00,1,0
1978,2013_1_C,1,16,U.N.A.M.,Chiapas,4/28/2013,12:00,3,0
1979,2013_1_C,1,16,Puebla,Atlas,4/28/2013,12:00,1,1
1980,2013_1_C,1,16,Guadalajara,Querétaro,4/28/2013,17:00,1,2
1981,2013_1_C,1,17,Chiapas,Pachuca,5/3/2013,19:30,2,1
1982,2013_1_C,1,17,Tijuana,Guadalajara,5/3/2013,21:30,4,0
1983,2013_1_C,1,17,Club América,U.A.N.L.,5/4/2013,17:00,0,2
1984,2013_1_C,1,17,Santos Laguna,Morelia,5/4/2013,19:00,1,2
1985,2013_1_C,1,17,Monterrey,Cruz Azul,5/4/2013,19:00,1,5
1986,2013_1_C,1,17,Querétaro,Puebla,5/4/2013,21:00,2,3
1987,2013_1_C,1,17,Atlas,León,5/4/2013,21:00,0,1
1988,2013_1_C,1,17,Toluca,Atlético San Luis,5/5/2013,12:00,0,1
1989,2013_2_A,1,17,Atlante,U.N.A.M.,5/5/2013,18:00,1,2
1990,2013_2_A,1,1,Querétaro,Morelia,7/19/2013,19:30,1,3
1991,2013_2_A,1,1,Tijuana,Atlas,7/19/2013,21:30,3,3
1992,2013_2_A,1,1,Cruz Azul,Monterrey,7/20/2013,17:00,1,0
1993,2013_2_A,1,1,Veracruz,Chiapas,7/20/2013,19:00,2,2
1994,2013_2_A,1,1,León,Atlante,7/20/2013,20:06,1,0
1995,2013_2_A,1,1,Toluca,Pachuca,7/21/2013,12:00,0,1
1996,2013_2_A,1,1,Puebla,U.N.A.M.,7/21/2013,12:00,1,1
1997,2013_2_A,1,2,Morelia,Toluca,7/26/2013,19:30,3,4
1998,2013_2_A,1,2,Santos Laguna,Cruz Azul,7/26/2013,21:30,3,2
1999,2013_2_A,1,2,Pachuca,U.A.N.L.,7/27/2013,19:00,2,1
2000,2013_2_A,1,2,Monterrey,Puebla,7/27/2013,19:00,1,1
2001,2013_2_A,1,2,Atlante,Veracruz,7/27/2013,19:00,2,4
2002,2013_2_A,1,2,Chiapas,Guadalajara,7/27/2013,21:00,1,1
2003,2013_2_A,1,2,Atlas,León,7/27/2013,21:00,1,2
2004,2013_2_A,1,2,U.N.A.M.,Querétaro,7/28/2013,12:00,0,3
2005,2013_2_A,1,3,Cruz Azul,Chiapas,7/30/2013,19:00,1,1
2006,2013_2_A,1,3,Atlante,Atlas,7/30/2013,20:00,1,1
2007,2013_2_A,1,3,Tijuana,Pachuca,7/30/2013,21:30,1,0
2008,2013_2_A,1,3,Guadalajara,Veracruz,7/31/2013,18:00,0,2
2009,2013_2_A,1,3,Toluca,U.N.A.M.,7/31/2013,20:00,0,0
2010,2013_2_A,1,3,Querétaro,Monterrey,7/31/2013,20:00,3,3
2011,2013_2_A,1,3,Puebla,Santos Laguna,7/31/2013,20:00,1,1
2012,2013_2_A,1,3,U.A.N.L.,Morelia,7/31/2013,20:45,1,2
2013,2013_2_A,1,3,León,Club América,7/31/2013,21:00,1,1
2014,2013_2_A,1,4,Veracruz,Cruz Azul,8/3/2013,17:00,3,2
2015,2013_2_A,1,4,Club América,Atlas,8/3/2013,17:00,3,0
2016,2013_2_A,1,4,Santos Laguna,Querétaro,8/3/2013,19:00,2,0
2017,2013_2_A,1,4,Pachuca,León,8/3/2013,19:00,1,1
2018,2013_2_A,1,4,Morelia,Tijuana,8/3/2013,19:00,2,1
2019,2013_2_A,1,4,Monterrey,Toluca,8/3/2013,19:00,1,1
2020,2013_2_A,1,4,Chiapas,Puebla,8/3/2013,21:00,4,2
2021,2013_2_A,1,4,U.N.A.M.,U.A.N.L.,8/4/2013,12:00,0,2
2022,2013_2_A,1,4,Guadalajara,Atlante,8/4/2013,17:00,1,0
2023,2013_2_A,1,5,Querétaro,Chiapas,8/9/2013,19:30,1,1
2024,2013_2_A,1,5,Tijuana,U.N.A.M.,8/9/2013,21:30,2,0
2025,2013_2_A,1,5,Cruz Azul,Guadalajara,8/10/2013,17:00,3,1
2026,2013_2_A,1,5,U.A.N.L.,Monterrey,8/10/2013,19:00,3,1
2027,2013_2_A,1,5,Atlante,Club América,8/10/2013,19:00,2,4
2028,2013_2_A,1,5,León,Morelia,8/10/2013,20:06,0,0
2029,2013_2_A,1,5,Atlas,Pachuca,8/10/2013,21:00,1,1
2030,2013_2_A,1,5,Toluca,Santos Laguna,8/11/2013,12:00,2,2
2031,2013_2_A,1,5,Puebla,Veracruz,8/11/2013,12:00,0,0
2032,2013_2_A,1,6,Morelia,Atlas,8/16/2013,19:30,2,0
2033,2013_2_A,1,6,Santos Laguna,U.A.N.L.,8/16/2013,21:30,3,0
2034,2013_2_A,1,6,Veracruz,Querétaro,8/17/2013,17:00,0,0
2035,2013_2_A,1,6,Cruz Azul,Atlante,8/17/2013,17:00,1,0
2036,2013_2_A,1,6,Pachuca,Club América,8/17/2013,19:00,0,1
2037,2013_2_A,1,6,Monterrey,Tijuana,8/17/2013,19:00,2,1
2038,2013_2_A,1,6,Chiapas,Toluca,8/17/2013,21:00,0,4
2039,2013_2_A,1,6,U.N.A.M.,León,8/18/2013,12:00,1,1
2040,2013_2_A,1,6,Guadalajara,Puebla,8/18/2013,17:00,2,4
2041,2013_2_A,1,7,Querétaro,Guadalajara,8/23/2013,19:30,2,0
2042,2013_2_A,1,7,Tijuana,Santos Laguna,8/23/2013,21:30,1,1
2043,2013_2_A,1,7,Club América,Morelia,8/24/2013,17:00,3,1
2044,2013_2_A,1,7,U.A.N.L.,Chiapas,8/24/2013,19:00,2,2
2045,2013_2_A,1,7,Atlante,Pachuca,8/24/2013,19:00,1,1
2046,2013_2_A,1,7,León,Monterrey,8/24/2013,20:06,3,1
2047,2013_2_A,1,7,Atlas,U.N.A.M.,8/24/2013,21:00,1,1
2048,2013_2_A,1,7,Toluca,Veracruz,8/25/2013,12:00,3,1
2049,2013_2_A,1,7,Puebla,Cruz Azul,8/25/2013,12:00,1,2
2050,2013_2_A,1,8,Morelia,Pachuca,8/30/2013,19:30,4,1
2051,2013_2_A,1,8,Santos Laguna,León,8/30/2013,21:30,0,2
2052,2013_2_A,1,8,Cruz Azul,Querétaro,8/31/2013,16:00,0,2
2053,2013_2_A,1,8,Veracruz,U.A.N.L.,8/31/2013,17:00,1,1
2054,2013_2_A,1,8,Monterrey,Atlas,8/31/2013,19:00,0,0
2055,2013_2_A,1,8,Chiapas,Tijuana,8/31/2013,21:00,3,1
2056,2013_2_A,1,8,Puebla,Atlante,9/1/2013,12:00,1,0
2057,2013_2_A,1,8,Guadalajara,Toluca,9/1/2013,17:00,0,0
2058,2013_2_A,1,8,U.N.A.M.,Club América,9/2/2013,20:30,1,4
2059,2013_2_A,1,9,Querétaro,Puebla,9/6/2013,18:00,1,0
2060,2013_2_A,1,9,Club América,Monterrey,9/7/2013,17:00,1,0
2061,2013_2_A,1,9,U.A.N.L.,Guadalajara,9/7/2013,19:00,3,3
2062,2013_2_A,1,9,Pachuca,U.N.A.M.,9/7/2013,19:00,0,0
2063,2013_2_A,1,9,Atlante,Morelia,9/7/2013,19:00,2,2
2064,2013_2_A,1,9,León,Chiapas,9/7/2013,20:06,0,1
2065,2013_2_A,1,9,Atlas,Santos Laguna,9/7/2013,21:00,2,2
2066,2013_2_A,1,9,Tijuana,Veracruz,9/7/2013,21:30,3,0
2067,2013_2_A,1,9,Toluca,Cruz Azul,9/8/2013,12:00,1,2
2068,2013_2_A,1,10,Querétaro,Atlante,9/13/2013,19:30,1,0
2069,2013_2_A,1,10,Santos Laguna,Club América,9/13/2013,21:30,2,1
2070,2013_2_A,1,10,Veracruz,León,9/14/2013,17:00,0,1
2071,2013_2_A,1,10,Cruz Azul,U.A.N.L.,9/14/2013,17:00,0,1
2072,2013_2_A,1,10,Monterrey,Pachuca,9/14/2013,19:00,1,0
2073,2013_2_A,1,10,Chiapas,Atlas,9/14/2013,21:00,3,0
2074,2013_2_A,1,10,U.N.A.M.,Morelia,9/15/2013,12:00,0,1
2075,2013_2_A,1,10,Puebla,Toluca,9/15/2013,12:00,1,1
2076,2013_2_A,1,10,Guadalajara,Tijuana,9/15/2013,17:00,2,2
2077,2013_2_A,1,11,Morelia,Monterrey,9/20/2013,19:30,1,3
2078,2013_2_A,1,11,Tijuana,Cruz Azul,9/20/2013,21:30,0,0
2079,2013_2_A,1,11,Club América,Chiapas,9/21/2013,17:00,3,1
2080,2013_2_A,1,11,U.A.N.L.,Puebla,9/21/2013,19:00,0,0
2081,2013_2_A,1,11,Pachuca,Santos Laguna,9/21/2013,19:00,1,1
2082,2013_2_A,1,11,Atlante,U.N.A.M.,9/21/2013,19:00,1,0
2083,2013_2_A,1,11,León,Guadalajara,9/21/2013,20:06,2,1
2084,2013_2_A,1,11,Atlas,Veracruz,9/21/2013,21:00,3,3
2085,2013_2_A,1,11,Toluca,Querétaro,9/22/2013,12:00,4,0
2086,2013_2_A,1,12,Querétaro,U.A.N.L.,9/27/2013,19:30,2,2
